id,agm,announcement_category,anu_category_id,approved_date,company,created_date,date_of_announcement,final_dividend,first_and_final,group_key,is_new,non_voting_div_per_share,payment,record_date,remarks,sec_id,symbol,type_first_int,type_fourth_int,type_other,type_second_int,type_third_int,voting_div_per_share,xc,xd
3759,30-03-2020,CASH DIVIDEND,5,1582541533699,SEYLAN BANK PLC,24-02-2020 04:22:13 PM,24-02-2020,false,true,CASH DIVIDEND,true,1,09-04-2020,,Cash Dividend of Rs.1.00 per share from and out of the Dividend of Rs.2.00 per share to both Ordinary Voting and Ordinary Non-voting Shareholders of the Bank recommended by the Board at the meeting held on 21/02/2020.,443,SEYB,false,false,false,false,false,1,,31-03-2020
3766,,CASH DIVIDEND,5,1582542374286,CHEVRON LUBRICANTS LANKA PLC,24-02-2020 04:36:14 PM,24-02-2020,false,false,CASH DIVIDEND,true,,16-03-2020,,,668,LLUB,false,true,false,false,false,2,,04-03-2020
3770,,CASH DIVIDEND,5,1582624972308,KEELLS FOOD PRODUCTS PLC,25-02-2020 03:32:52 PM,25-02-2020,false,false,CASH DIVIDEND,true,,17-03-2020,,,483,KFP,true,false,false,false,false,4,,05-03-2020
3792,30-04-2020,CASH DIVIDEND,5,1582709927497,CEYLON TOBACCO COMPANY PLC,26-02-2020 03:08:47 PM,26-02-2020,true,false,CASH DIVIDEND,true,,14-05-2020,,,460,CTC,false,false,false,false,false,12.13,,04-05-2020
3794,,CASH DIVIDEND,5,1582714673443,UNION BANK OF COLOMBO PLC,26-02-2020 04:27:53 PM,26-02-2020,false,true,CASH DIVIDEND,true,0,18-03-2020,,Union Bank of Colombo PLC - Declaration of the Final Dividend payment for the year ended 31 December 2019,1047,UBC,false,false,false,false,false,0.14,,06-03-2020
3817,,CASH DIVIDEND,5,1582803358866,NATIONS TRUST BANK PLC,27-02-2020 05:05:58 PM,27-02-2020,false,true,CASH DIVIDEND,true,2.3,19-03-2020,,"First and Final dividend of Rs.2.30 per share to holders of both ordinary voting and shares and ordinary non voting convertible shares, for the financial year ended 31st December 2019",387,NTB,false,false,false,false,false,2.3,,10-03-2020
3819,,CASH DIVIDEND,5,1582802469937,UNION ASSURANCE PLC,27-02-2020 04:51:09 PM,27-02-2020,false,true,CASH DIVIDEND,true,,19-03-2020,,,450,UAL,false,false,false,false,false,20,,10-03-2020
3835,,CASH DIVIDEND,5,1582884414220,PEOPLE'S INSURANCE PLC,28-02-2020 03:36:54 PM,28-02-2020,false,false,CASH DIVIDEND,true,,20-03-2020,,Second Interim Dividend for the Year Ended 31st December 2019,1465,PINS,false,false,false,true,false,1.1,,11-03-2020
3842,,CASH DIVIDEND,5,1582890614542,NESTLE LANKA PLC,28-02-2020 05:20:14 PM,28-02-2020,false,false,CASH DIVIDEND,true,,20-03-2020,,,487,NEST,true,false,false,false,false,30,,11-03-2020
3846,05-05-2020,CASH DIVIDEND,5,1582890684006,NESTLE LANKA PLC,28-02-2020 05:21:24 PM,28-02-2020,true,false,CASH DIVIDEND,true,,18-05-2020,,,487,NEST,false,false,false,false,false,17.5,,06-05-2020
3856,09-04-2020,CASH DIVIDEND,5,1583145570591,CEYLINCO INSURANCE PLC,02-03-2020 04:09:30 PM,02-03-2020,false,true,CASH DIVIDEND,true,38,23-04-2020,,,367,CINS,false,false,false,false,false,38,,15-04-2020
3925,,CASH DIVIDEND,5,1583487552936,TRANS ASIA HOTELS PLC,06-03-2020 03:09:12 PM,06-03-2020,false,false,CASH DIVIDEND,true,,27-03-2020,,,606,TRAN,false,false,true,false,false,0.5,,18-03-2020
3955,,CASH DIVIDEND,5,1583832862474,ASIAN HOTELS & PROPERTIES PLC,10-03-2020 03:04:22 PM,10-03-2020,false,false,CASH DIVIDEND,true,,30-03-2020,,,690,AHPL,true,false,false,false,false,1,,19-03-2020
3967,,CASH DIVIDEND,5,1583923710578,AITKEN SPENCE PLANTATION MANAGEMENTS PLC,11-03-2020 04:18:30 PM,11-03-2020,false,false,CASH DIVIDEND,true,,30-03-2020,,,1267,ASPM,true,false,false,false,false,3,,20-03-2020
4003,,CASH DIVIDEND,5,1584098076553,VIDULLANKA PLC,13-03-2020 04:44:36 PM,13-03-2020,false,false,CASH DIVIDEND,true,,31-03-2020,,,455,VLL,false,false,false,true,false,0.1,,24-03-2020
4065,,CASH DIVIDEND,5,1585218829230,DIPPED PRODUCTS PLC,26-03-2020 04:03:49 PM,26-03-2020,false,false,CASH DIVIDEND,true,,21-04-2020,,,670,DIPD,false,false,false,false,true,2,,08-04-2020
4071,,CASH DIVIDEND,5,1585560908912,REGNIS(LANKA) PLC,30-03-2020 03:05:08 PM,30-03-2020,true,false,CASH DIVIDEND,true,,22-04-2020,,,682,REG,false,false,false,false,false,6.25,,09-04-2020
4072,,CASH DIVIDEND,5,1585561030793,HAYCARB PLC,30-03-2020 03:07:10 PM,30-03-2020,false,false,CASH DIVIDEND,true,,22-04-2020,,,494,HAYC,false,false,false,false,true,9,,09-04-2020
4073,,CASH DIVIDEND,5,1585561125998,HAYLEYS FIBRE PLC,30-03-2020 03:08:46 PM,30-03-2020,false,false,CASH DIVIDEND,true,,22-04-2020,,,768,HEXP,false,false,false,false,true,4.5,,09-04-2020
4076,,CASH DIVIDEND,5,1585646796402,SINGER (SRI LANKA) PLC,31-03-2020 02:56:36 PM,31-03-2020,false,false,CASH DIVIDEND,true,,23-04-2020,,,772,SINS,false,false,true,false,false,0.25,,15-04-2020
4241,29-05-2020,CASH DIVIDEND,5,1588057098372,HATTON NATIONAL BANK PLC,28-04-2020 12:28:18 PM,28-04-2020,true,false,CASH DIVIDEND,true,,10-06-2020,,FURTHER ANNOUNCEMENT (CASH DIVIDEND DATES),373,HNB,false,false,false,false,false,,,01-06-2020
4366,02-06-2020,CASH DIVIDEND,5,1589173835988,SAMPATH BANK PLC,11-05-2020 10:40:36 AM,11-05-2020,false,false,CASH DIVIDEND,true,,12-06-2020,,Amended Dividend Dates,431,SAMP,false,false,false,false,false,,,03-06-2020
4373,,CASH DIVIDEND,5,1589186991214,THREE ACRE FARMS PLC,11-05-2020 02:19:51 PM,11-05-2020,false,true,CASH DIVIDEND,true,,01-06-2020,,,491,TAFL,false,false,false,false,false,5.5,,20-05-2020
4374,,CASH DIVIDEND,5,1589187007286,CEYLON GRAIN ELEVATORS PLC,11-05-2020 02:20:07 PM,11-05-2020,false,true,CASH DIVIDEND,true,,01-06-2020,,,671,GRAN,false,false,false,false,false,4.5,,20-05-2020
4401,25-06-2020,CASH DIVIDEND,5,1589282239603,OVERSEAS REALTY (CEYLON) PLC,12-05-2020 04:47:19 PM,12-05-2020,false,false,CASH DIVIDEND,true,,06-07-2020,,CASH DIVIDEND DATES,628,OSEA,false,false,false,false,false,,,26-06-2020
4434,,CASH DIVIDEND,5,1589444568534,CEYLON TOBACCO COMPANY PLC,14-05-2020 01:52:48 PM,14-05-2020,false,false,CASH DIVIDEND,true,,04-06-2020,,,460,CTC,true,false,false,false,false,19,,26-05-2020
4443,29-06-2020,CASH DIVIDEND,5,1589447787455,CEYLON TOBACCO COMPANY PLC,14-05-2020 02:46:27 PM,14-05-2020,false,false,CASH DIVIDEND,true,,08-07-2020,,Amended dividend date for the final dividend declared on 26th February 2020,460,CTC,false,false,false,false,false,,,30-06-2020
4446,,CASH DIVIDEND,5,1589453899249,CHEVRON LUBRICANTS LANKA PLC,14-05-2020 04:28:19 PM,14-05-2020,false,false,CASH DIVIDEND,true,,04-06-2020,,,668,LLUB,true,false,false,false,false,1,,26-05-2020
4465,,CASH DIVIDEND,5,1589533890708,SINGER INDUSTRIES (CEYLON) PLC,15-05-2020 02:41:30 PM,15-05-2020,true,false,CASH DIVIDEND,true,,03-06-2020,,,686,SINI,false,false,false,false,false,0.92,,27-05-2020
4475,,CASH DIVIDEND,5,1589539326702,LVL ENERGY FUND PLC,15-05-2020 04:12:06 PM,15-05-2020,false,false,CASH DIVIDEND,true,,04-06-2020,,LVL Energy Fund PLC - Declaration of Interim Dividend,1707,LVEF,false,false,true,false,false,0.18,,27-05-2020
4542,18-06-2020,CASH DIVIDEND,5,1589864872090,COMMERCIAL DEVELOPMENT COMPANY PLC,19-05-2020 10:37:52 AM,19-05-2020,true,false,CASH DIVIDEND,true,,29-06-2020,,,619,COMD,false,false,false,false,false,4,,19-06-2020
4598,30-06-2020,CASH DIVIDEND,5,1590138587569,AITKEN SPENCE PLC,22-05-2020 02:39:47 PM,22-05-2020,false,true,CASH DIVIDEND,true,,09-07-2020,,,501,SPEN,false,false,false,false,false,1.25,,01-07-2020
4627,,CASH DIVIDEND,5,1590490327094,DISTILLERIES COMPANY OF SRI LANKA PLC,26-05-2020 04:22:07 PM,26-05-2020,false,false,CASH DIVIDEND,true,,16-06-2020,,2nd Interim Dividend 2019/2020,463,DIST,false,false,false,true,false,0.55,,04-06-2020
4647,,CASH DIVIDEND,5,1590501133423,FIRST CAPITAL HOLDINGS PLC,26-05-2020 07:22:13 PM,26-05-2020,false,false,CASH DIVIDEND,true,,16-06-2020,,,698,CFVF,false,false,false,true,false,5,,04-06-2020
4648,26-06-2020,CASH DIVIDEND,5,1590501255524,WATAWALA PLANTATIONS PLC,26-05-2020 07:24:15 PM,26-05-2020,true,false,CASH DIVIDEND,true,,07-07-2020,,"Final Dividend for the year ended 31.03.2020
",728,WATA,false,false,false,false,false,3,,29-06-2020
4671,26-06-2020,CASH DIVIDEND,5,1590587027024,SUNSHINE HOLDINGS PLC,27-05-2020 07:13:47 PM,27-05-2020,true,false,CASH DIVIDEND,true,,07-07-2020,,Final Dividend for the year ended 31.03.2020,510,SUN,false,false,false,false,false,0.75,,29-06-2020
4675,24-06-2020,CASH DIVIDEND,5,1590648113468,DFCC BANK PLC,28-05-2020 12:11:53 PM,27-05-2020,false,true,CASH DIVIDEND,true,,03-07-2020,,New Dates - Cash Dividend,371,DFCC,false,false,false,false,false,2.5,,25-06-2020
4681,30-06-2020,CASH DIVIDEND,5,1590645671168,PROPERTY DEVELOPMENT PLC,28-05-2020 11:31:11 AM,28-05-2020,false,true,CASH DIVIDEND,true,,09-07-2020,,,629,PDL,false,false,false,false,false,5,,01-07-2020
4696,24-06-2020,CASH DIVIDEND,5,1590663355271,SEYLAN BANK PLC,28-05-2020 04:25:55 PM,28-05-2020,false,false,CASH DIVIDEND,true,,03-07-2020,,Further to our announcement dated 24th February 2020.,443,SEYB,false,false,false,false,false,,,25-06-2020
4837,24-06-2020,CASH DIVIDEND,5,1591010519885,SEYLAN DEVELOPMENTS PLC,01-06-2020 04:51:59 PM,01-06-2020,false,false,CASH DIVIDEND,true,,03-07-2020,,AMENDED DATES OF THE DIVIDEND,617,CSD,false,false,false,false,false,,,25-06-2020
4838,23-06-2020,CASH DIVIDEND,5,1591010569134,HNB ASSURANCE PLC,01-06-2020 04:52:49 PM,01-06-2020,false,false,CASH DIVIDEND,true,,02-07-2020,,Amended dividend dates,375,HASU,false,false,false,false,false,,,24-06-2020
4878,11-08-2020,CASH DIVIDEND,5,1591093260772,PIRAMAL GLASS CEYLON  PLC,02-06-2020 03:51:00 PM,02-06-2020,false,true,CASH DIVIDEND,true,,20-08-2020,,,666,GLAS,false,false,false,false,false,0.2,,12-08-2020
4935,30-06-2020,CASH DIVIDEND,5,1591597459061,CEYLINCO INSURANCE PLC,08-06-2020 11:54:19 AM,08-06-2020,false,false,CASH DIVIDEND,true,,08-07-2020,,amended dividend dates,367,CINS,false,false,false,false,false,,,01-07-2020
4964,21-07-2020,CASH DIVIDEND,5,1591695318669,NESTLE LANKA PLC,09-06-2020 03:05:18 PM,09-06-2020,false,false,CASH DIVIDEND,true,,30-07-2020,,Further to the Announcement made on 28/02/2020 amended dividend date ,487,NEST,false,false,false,false,false,17.5,,22-07-2020
4974,15-07-2020,CASH DIVIDEND,5,1591765671430,SANASA DEVELOPMENT BANK PLC,10-06-2020 10:37:51 AM,09-06-2020,false,false,CASH DIVIDEND,true,,24-07-2020,,Cash Dividend dates,1182,SDB,false,false,false,false,false,,,16-07-2020
4979,,CASH DIVIDEND,5,1591767448290,VALLIBEL POWER ERATHNA PLC,10-06-2020 11:07:28 AM,10-06-2020,true,false,CASH DIVIDEND,true,,30-06-2020,,Final Dividend of 40 Cents per share for the year ended 31st March 2020,454,VPEL,false,false,false,false,false,0.4,,19-06-2020
4988,30-06-2020,CASH DIVIDEND,5,1591782925425,DIALOG AXIATA PLC,10-06-2020 03:25:25 PM,10-06-2020,false,false,CASH DIVIDEND,true,,09-07-2020,,Dividend dates further to the announcement on 14th February 2020,389,DIAL,false,false,false,false,false,,,01-07-2020
5116,31-07-2020,CASH DIVIDEND,5,1592884095147,CENTRAL INDUSTRIES PLC,23-06-2020 09:18:15 AM,22-06-2020,true,false,CASH DIVIDEND,true,,24-08-2020,,Cash Dividend ,665,CIND,false,false,false,false,false,2,,04-08-2020
5141,15-07-2020,CASH DIVIDEND,5,1592907676642,SRI LANKA TELECOM PLC,23-06-2020 03:51:16 PM,23-06-2020,false,true,CASH DIVIDEND,true,,06-08-2020,,,390,SLTL,false,false,false,false,false,1.06,,16-07-2020
5392,24-08-2020,CASH DIVIDEND,5,1594035918470,UNION CHEMICALS LANKA PLC,06-07-2020 05:15:18 PM,06-07-2020,true,false,CASH DIVIDEND,true,,03-09-2020,,,500,UCAR,false,false,false,false,false,12,,25-08-2020
5628,04-09-2020,CASH DIVIDEND,5,1595307045403,EQUITY TWO PLC,21-07-2020 10:20:45 AM,21-07-2020,true,false,CASH DIVIDEND,true,,25-09-2020,,Details given in the Announcement,621,ETWO,false,false,false,false,false,0.85,,07-09-2020
5629,,CASH DIVIDEND,5,1595307156960,PANASIAN POWER PLC,21-07-2020 10:22:36 AM,21-07-2020,false,false,CASH DIVIDEND,true,,11-08-2020,,,1040,PAP,false,false,false,true,false,0.1,,30-07-2020
5642,27-08-2020,CASH DIVIDEND,5,1595329791288,CEYLON HOSPITALS PLC (DURDANS),21-07-2020 04:39:51 PM,21-07-2020,false,true,CASH DIVIDEND,true,2.2,17-09-2020,,"Final dividend of Rs.2.20 per voting and non-voting share
Date of AGM 27 August 2020",514,CHL,false,false,false,false,false,2.2,,28-08-2020
5649,08-09-2020,CASH DIVIDEND,5,1595331068499,LION BREWERY CEYLON PLC,21-07-2020 05:01:08 PM,21-07-2020,true,false,CASH DIVIDEND,true,,29-09-2020,,,485,LION,false,false,false,false,false,8,,09-09-2020
5662,,CASH DIVIDEND,5,1595501038784,KELANI CABLES PLC,23-07-2020 04:13:58 PM,23-07-2020,false,false,CASH DIVIDEND,true,,24-08-2020,,,672,KCAB,false,false,true,false,false,4.5,,04-08-2020
5669,25-08-2020,CASH DIVIDEND,5,1595587153621,BANSEI ROYAL RESORTS HIKKADUWA PLC,24-07-2020 04:09:13 PM,24-07-2020,false,true,CASH DIVIDEND,true,,03-09-2020,,,1322,BRR,false,false,false,false,false,0.05,,26-08-2020
5679,04-09-2020,CASH DIVIDEND,5,1595587657655,SWADESHI INDUSTRIAL WORKS PLC,24-07-2020 04:17:37 PM,24-07-2020,false,true,CASH DIVIDEND,true,,15-09-2020,,"RECOMMENDATION OF FINAL DIVIDEND FOR THE FINANCIAL YEAR 2019/2020 – THE SWADESHI INDUSTRIAL WORKS PLC – (PQ 133)

",687,SWAD,false,false,false,false,false,1,,07-09-2020
5690,,CASH DIVIDEND,5,1595822520918,HARISCHANDRA MILLS PLC,27-07-2020 09:32:01 AM,24-07-2020,false,false,CASH DIVIDEND,true,,24-08-2020,,Harischandra Mills PLC  - Interim Dividend Announcement,482,HARI,true,false,false,false,false,20,,06-08-2020
5716,,CASH DIVIDEND,5,1595847651891,CHEVRON LUBRICANTS LANKA PLC,27-07-2020 04:30:51 PM,27-07-2020,false,false,CASH DIVIDEND,true,,17-08-2020,,,668,LLUB,false,false,false,true,false,2.5,,06-08-2020
5738,,CASH DIVIDEND,5,1596017002065,HAYLEYS PLC,29-07-2020 03:33:22 PM,29-07-2020,false,false,CASH DIVIDEND,true,,17-08-2020,,,505,HAYL,true,false,false,false,false,3,,10-08-2020
5739,,CASH DIVIDEND,5,1596019446109,JOHN KEELLS HOLDINGS PLC,29-07-2020 04:14:06 PM,29-07-2020,false,false,CASH DIVIDEND,true,,28-08-2020,,,508,JKH,true,false,false,false,false,0.5,,10-08-2020
5740,,CASH DIVIDEND,5,1596021006774,ACL PLASTICS PLC,29-07-2020 04:40:06 PM,29-07-2020,false,false,CASH DIVIDEND,true,,28-08-2020,,,643,APLA,false,false,true,false,false,6,,10-08-2020
5811,27-08-2020,CASH DIVIDEND,5,1596519172540,CARGILLS (CEYLON) PLC,04-08-2020 11:02:52 AM,04-08-2020,true,false,CASH DIVIDEND,true,,18-09-2020,,Final Dividend for the Financial Year  - 2019/ 2020,457,CARG,false,false,false,false,false,3.2,,28-08-2020
5817,,CASH DIVIDEND,5,1596535432656,HAYCARB PLC,04-08-2020 03:33:52 PM,04-08-2020,false,false,CASH DIVIDEND,true,,27-08-2020,,,494,HAYC,true,false,false,false,false,4,,13-08-2020
5818,,CASH DIVIDEND,5,1596535541726,DIPPED PRODUCTS PLC,04-08-2020 03:35:41 PM,04-08-2020,false,false,CASH DIVIDEND,true,,21-08-2020,,,670,DIPD,true,false,false,false,false,1,,13-08-2020
5837,,CASH DIVIDEND,5,1596540308574,ON'ALLY HOLDINGS PLC,04-08-2020 04:55:08 PM,04-08-2020,true,false,CASH DIVIDEND,true,,24-08-2020,,,627,ONAL,false,false,false,false,false,0.43,,13-08-2020
5877,,CASH DIVIDEND,5,1596796177446,TALAWAKELLE TEA ESTATES  PLC,07-08-2020 03:59:37 PM,07-08-2020,false,false,CASH DIVIDEND,true,,31-08-2020,,,726,TPL,true,false,false,false,false,2.75,,18-08-2020
5905,14-09-2020,CASH DIVIDEND,5,1597121372831,CEYLON GUARDIAN INVESTMENT TRUST PLC,11-08-2020 10:19:32 AM,11-08-2020,false,true,CASH DIVIDEND,true,,06-10-2020,,First and Final Dividend of Rs. 1.15 per ordinary share for the year ended 31st March 2020,607,GUAR,false,false,false,false,false,1.15,,15-09-2020
5907,14-09-2020,CASH DIVIDEND,5,1597121462756,CEYLON INVESTMENT PLC,11-08-2020 10:21:02 AM,11-08-2020,true,false,CASH DIVIDEND,true,,06-10-2020,,As per Announcement,608,CINV,false,false,false,false,false,0.25,,15-09-2020
5927,,CASH DIVIDEND,5,1597229832984,VALLIBEL POWER ERATHNA PLC,12-08-2020 04:27:13 PM,12-08-2020,false,false,CASH DIVIDEND,true,,02-09-2020,,Interim dividend of 40 cents per share for the year ending 31st March 2021,454,VPEL,true,false,false,false,false,0.4,,21-08-2020
5933,28-09-2020,CASH DIVIDEND,5,1597230773897,RENUKA AGRI FOODS PLC,12-08-2020 04:42:53 PM,12-08-2020,false,true,CASH DIVIDEND,true,,20-10-2020,,,901,RAL,false,false,false,false,false,0.12,,29-09-2020
5934,28-09-2020,CASH DIVIDEND,5,1597230834007,RENUKA CAPITAL PLC,12-08-2020 04:43:54 PM,12-08-2020,false,true,CASH DIVIDEND,true,,20-10-2020,,,732,KZOO,false,false,false,false,false,0.1,,29-09-2020
5936,,CASH DIVIDEND,5,1597231832107,ACCESS ENGINEERING PLC,12-08-2020 05:00:32 PM,12-08-2020,false,false,CASH DIVIDEND,true,,02-09-2020,,Interim dividend for the year ending 31st March 2021,1141,AEL,true,false,false,false,false,0.5,,21-08-2020
5967,,CASH DIVIDEND,5,1597311682800,CEYLON COLD STORES PLC,13-08-2020 03:11:22 PM,13-08-2020,false,false,CASH DIVIDEND,true,,14-09-2020,,,462,CCS,true,false,false,false,false,8.5,,24-08-2020
5971,15-09-2020,CASH DIVIDEND,5,1597317456039,CONVENIENCE  FOODS (LANKA )PLC,13-08-2020 04:47:36 PM,13-08-2020,true,false,CASH DIVIDEND,true,,24-09-2020,,Final dividend for the year ended 31st March 2020,488,SOY,false,false,false,false,false,5.5,,16-09-2020
5979,,CASH DIVIDEND,5,1597317538840,ASIA SIYAKA COMMODITIES PLC,13-08-2020 04:48:58 PM,13-08-2020,false,true,CASH DIVIDEND,true,,03-09-2020,,First and Final Dividend of Cents 05 per share for the year ended 31.03.2020,1205,ASIY,false,false,false,false,false,0.05,,24-08-2020
6002,,CASH DIVIDEND,5,1597401208282,CEYLON TOBACCO COMPANY PLC,14-08-2020 04:03:28 PM,14-08-2020,false,false,CASH DIVIDEND,true,,04-09-2020,,,460,CTC,false,false,false,true,false,15,,25-08-2020
6011,25-09-2020,CASH DIVIDEND,5,1597401995786,LANKA ASHOK LEYLAND PLC,14-08-2020 04:16:35 PM,14-08-2020,false,true,CASH DIVIDEND,true,,19-10-2020,,,695,ASHO,false,false,false,false,false,5,,28-09-2020
6029,,CASH DIVIDEND,5,1597404300751,CEYLON TEA BROKERS PLC,14-08-2020 04:55:00 PM,14-08-2020,true,false,CASH DIVIDEND,true,,04-09-2020,,Final Dividend for the year ended 31st March 2020,923,CTBL,false,false,false,false,false,0.08,,25-08-2020
6058,,CASH DIVIDEND,5,1597749372961,SAMSON INTERNATIONAL PLC,18-08-2020 04:46:12 PM,18-08-2020,true,false,CASH DIVIDEND,true,,09-09-2020,,Final Dividend for the year ended 31st March 2020,684,SIL,false,false,false,false,false,1,,27-08-2020
6065,18-09-2020,CASH DIVIDEND,5,1597750865253,AITKEN SPENCE PLANTATION MANAGEMENTS PLC,18-08-2020 05:11:05 PM,18-08-2020,true,false,CASH DIVIDEND,true,,09-10-2020,,,1267,ASPM,false,false,false,false,false,2,,21-09-2020
6069,,CASH DIVIDEND,5,1597809511214,CIC HOLDINGS PLC,19-08-2020 09:28:31 AM,19-08-2020,false,false,CASH DIVIDEND,true,1,09-09-2020,,,493,CIC,false,false,false,true,false,1,,28-08-2020
6094,30-09-2020,CASH DIVIDEND,5,1597921923186,RAIGAM WAYAMBA SALTERNS PLC,20-08-2020 04:42:03 PM,20-08-2020,true,false,CASH DIVIDEND,true,0,12-10-2020,,CASH DIVIDEND,948,RWSL,false,false,false,false,false,0.1,,02-10-2020
6104,18-09-2020,CASH DIVIDEND,5,1598008564296,ELPITIYA PLANTATIONS PLC,21-08-2020 04:46:04 PM,21-08-2020,false,true,CASH DIVIDEND,true,,12-10-2020,,First and Final dividend for the Financial Year ended 31st March 2020.,707,ELPL,false,false,false,false,false,0.75,,21-09-2020
6112,30-09-2020,CASH DIVIDEND,5,1598240386890,CHEMANEX PLC,24-08-2020 09:09:46 AM,24-08-2020,true,false,CASH DIVIDEND,true,,12-10-2020,,Final Dividend 2019/20,492,CHMX,false,false,false,false,false,2,,02-10-2020
6124,28-09-2020,CASH DIVIDEND,5,1598263980987,RENUKA FOODS PLC,24-08-2020 03:43:01 PM,24-08-2020,false,true,CASH DIVIDEND,true,0.35,20-10-2020,,,461,COCO,false,false,false,false,false,0.35,,29-09-2020
6126,,CASH DIVIDEND,5,1598267677035,ACL CABLES PLC,24-08-2020 04:44:37 PM,24-08-2020,false,false,CASH DIVIDEND,true,,23-09-2020,,,644,ACL,false,false,true,false,false,1.5,,03-09-2020
6179,28-09-2020,CASH DIVIDEND,5,1598527851267,RENUKA HOLDINGS PLC,27-08-2020 05:00:51 PM,27-08-2020,false,true,CASH DIVIDEND,true,0.25,20-10-2020,,"The Board of Directors of Renuka Holdings PLC, at a meeting held on  26th August 2020, has proposed to declare a dividend of Rs. 0.25 per share (for voting & non-voting) for year ended 31st March 2020 subject to Shareholders approval at the AGM on 28th Se",821,RHL,false,false,false,false,false,0.25,,29-09-2020
6212,30-09-2020,CASH DIVIDEND,5,1598846010359,LANKA MILK FOODS (CWE) PLC,31-08-2020 09:23:30 AM,28-08-2020,false,true,CASH DIVIDEND,true,,12-10-2020,,DIVIDEND DATES,486,LMF,false,false,false,false,false,2.5,,02-10-2020
6229,23-09-2020,CASH DIVIDEND,5,1598847368943,ABANS ELECTRICALS PLC,31-08-2020 09:46:08 AM,31-08-2020,true,false,CASH DIVIDEND,true,,15-10-2020,,,642,ABAN,false,false,false,false,false,1.5,,24-09-2020
6268,28-10-2020,CASH DIVIDEND,5,1599033035019,MAHAWELI COCONUT PLANTATIONS PLC,02-09-2020 01:20:35 PM,31-08-2020,true,false,CASH DIVIDEND,true,,16-11-2020,,,1907,MCPL,false,false,false,false,false,1.5,,29-10-2020
6278,,CASH DIVIDEND,5,1599020951795,SIERRA CABLES PLC,02-09-2020 09:59:11 AM,02-09-2020,false,false,CASH DIVIDEND,true,,02-10-2020,,,685,SIRA,false,false,true,false,false,0.2,,11-09-2020
6317,08-10-2020,CASH DIVIDEND,5,1599211702274,LEE HEDGES PLC,04-09-2020 02:58:22 PM,04-09-2020,true,false,CASH DIVIDEND,true,,29-10-2020,,,632,SHAW,false,false,false,false,false,1,,09-10-2020
6331,,CASH DIVIDEND,5,1599217978349,SINGER (SRI LANKA) PLC,04-09-2020 04:42:58 PM,04-09-2020,false,false,CASH DIVIDEND,true,0,25-09-2020,,First interim Dividend for the financial year 2020/21,772,SINS,true,false,false,false,false,0.8,,15-09-2020
6411,,CASH DIVIDEND,5,1599798288600,ASIRI HOSPITAL HOLDINGS PLC,11-09-2020 09:54:48 AM,11-09-2020,false,false,CASH DIVIDEND,true,,12-10-2020,,Interim Dividend ,512,ASIR,true,false,false,false,false,0.8,,22-09-2020
6412,,CASH DIVIDEND,5,1599798333045,ASIRI  SURGICAL HOSPITAL PLC,11-09-2020 09:55:33 AM,11-09-2020,false,false,CASH DIVIDEND,true,,12-10-2020,,First Interim Dividend ,513,AMSL,true,false,false,false,false,0.25,,22-09-2020
6474,22-10-2020,CASH DIVIDEND,5,1600402965339,TOKYO CEMENT COMPANY (LANKA) PLC,18-09-2020 09:52:45 AM,18-09-2020,false,true,CASH DIVIDEND,true,1.5,03-11-2020,,,688,TKYO,false,false,false,false,false,1.5,,23-10-2020
6475,03-11-2020,CASH DIVIDEND,5,1600403922690,LANKA IOC PLC,18-09-2020 10:08:42 AM,18-09-2020,false,false,CASH DIVIDEND,true,,23-11-2020,,Dividend payment on 23.11.2020,729,LIOC,false,false,false,false,false,,,04-11-2020
