trade_date,isHoliday,close_daily,share_volume_daily,close_weekly,share_volume_weekly,gdp_billions_of_usd,gdp_per_capita_usd,usd_lkr_exchange_rate,bank_interest_rates,tresury_bill_3_months,tresury_bill_6_months,tresury_bill_12_months
2018-06-22,working_day,123.2,215811.0,123.2,1023290.0,7.7041,3.75,158.9,7.25,9.55,9.95,10.99
2018-06-23,holiday,123.2,215811.0,123.2,1023290.0,7.7041,3.75,158.9,7.25,9.55,9.95,10.99
2018-06-24,holiday,123.2,215811.0,123.2,1023290.0,7.7041,3.75,158.2,7.25,9.55,9.95,10.99
2018-06-25,working_day,123.1,107064.0,123.2,1023290.0,7.7041,3.75,158.2,7.25,9.55,9.95,10.99
2018-06-26,working_day,123.8,862722.0,123.2,1023290.0,7.7041,3.75,158.2,7.25,9.55,9.95,10.99
2018-06-27,holiday,123.8,862722.0,123.2,1023290.0,7.7041,3.75,158.2,7.25,9.55,9.95,10.99
2018-06-28,working_day,123.0,2210924.0,123.2,1023290.0,7.7041,3.75,158.2,7.25,9.55,9.95,10.99
2018-06-29,working_day,123.0,2453294.0,123.0,5634004.0,7.7041,3.75,158.2,7.25,9.55,9.95,10.99
2018-06-30,holiday,123.0,2453294.0,123.0,5634004.0,7.7041,3.75,158.2,7.25,9.55,9.95,10.99
2018-07-01,holiday,123.0,2453294.0,123.0,5634004.0,7.7041,3.75,159.1,7.25,9.55,9.95,10.99
2018-07-02,working_day,122.7,3608866.0,123.0,5634004.0,7.7041,3.75,159.1,7.25,9.55,9.95,10.99
2018-07-03,working_day,123.0,6447.0,123.0,5634004.0,7.7041,3.75,159.1,7.25,9.55,9.95,10.99
2018-07-04,working_day,122.5,93221.0,123.0,5634004.0,7.7041,3.75,159.1,7.25,9.55,9.95,10.99
2018-07-05,working_day,123.1,17577.0,123.0,5634004.0,7.7041,3.75,159.1,7.25,9.55,9.95,10.99
2018-07-06,working_day,124.0,7020.0,124.0,3733131.0,7.7041,3.75,159.1,7.25,9.55,9.95,10.99
2018-07-07,holiday,124.0,7020.0,124.0,3733131.0,7.7041,3.75,159.1,7.25,9.55,9.95,10.99
2018-07-08,holiday,124.0,7020.0,124.0,3733131.0,7.7041,3.75,159.45,7.25,9.55,9.95,10.99
2018-07-09,working_day,124.5,1842.0,124.0,3733131.0,7.7041,3.75,159.45,7.25,9.55,9.95,10.99
2018-07-10,working_day,125.0,14287.0,124.0,3733131.0,7.7041,3.75,159.45,7.25,9.55,9.95,10.99
2018-07-11,working_day,126.9,26781.0,124.0,3733131.0,7.7041,3.75,159.45,7.25,9.55,9.95,10.99
2018-07-12,working_day,128.0,767830.0,124.0,3733131.0,7.7041,3.75,159.45,7.25,9.55,9.95,10.99
2018-07-13,working_day,127.0,289350.0,127.0,1100090.0,7.7041,3.75,159.45,7.25,9.55,9.95,10.99
2018-07-14,holiday,127.0,289350.0,127.0,1100090.0,7.7041,3.75,159.45,7.25,9.55,9.95,10.99
2018-07-15,holiday,127.0,289350.0,127.0,1100090.0,7.7041,3.75,159.85,7.25,9.55,9.95,10.99
2018-07-16,working_day,125.1,132598.0,127.0,1100090.0,7.7041,3.75,159.85,7.25,9.55,9.95,10.99
2018-07-17,working_day,126.0,422088.0,127.0,1100090.0,7.7041,3.75,159.85,7.25,9.55,9.95,10.99
2018-07-18,working_day,126.0,376953.0,127.0,1100090.0,7.7041,3.75,159.85,7.25,9.55,9.95,10.99
2018-07-19,working_day,128.6,105271.0,127.0,1100090.0,7.7041,3.75,159.85,7.25,9.55,9.95,10.99
2018-07-20,working_day,129.0,188984.0,129.0,1225894.0,7.7041,3.75,159.85,7.25,9.55,9.95,10.99
2018-07-21,holiday,129.0,188984.0,129.0,1225894.0,7.7041,3.75,159.85,7.25,9.55,9.95,10.99
2018-07-22,holiday,129.0,188984.0,129.0,1225894.0,7.7041,3.75,159.5,7.25,9.55,9.95,10.99
2018-07-23,working_day,130.0,535417.0,129.0,1225894.0,7.7041,3.75,159.5,7.25,9.55,9.95,10.99
2018-07-24,working_day,130.0,48377.0,129.0,1225894.0,7.7041,3.75,159.5,7.25,9.55,9.95,10.99
2018-07-25,working_day,129.0,1702.0,129.0,1225894.0,7.7041,3.75,159.5,7.25,9.55,9.95,10.99
2018-07-26,working_day,127.1,18896.0,127.1,604392.0,7.7041,3.75,159.5,7.25,9.55,9.95,10.99
2018-07-27,holiday,127.1,18896.0,127.1,604392.0,7.7041,3.75,159.5,7.25,9.55,9.95,10.99
2018-07-28,holiday,127.1,18896.0,127.1,604392.0,7.7041,3.75,159.5,7.25,9.55,9.95,10.99
2018-07-29,holiday,127.1,18896.0,127.1,604392.0,7.7041,3.75,159.7,7.25,9.55,9.95,10.99
2018-07-30,working_day,128.0,15081.0,127.1,604392.0,7.7041,3.75,159.7,7.25,9.55,9.95,10.99
2018-07-31,working_day,125.4,351464.0,127.1,604392.0,7.7041,3.75,159.7,7.25,9.55,9.95,10.99
2018-08-01,working_day,123.5,199963.0,127.1,604392.0,7.7041,3.75,159.7,7.25,9.55,9.95,10.99
2018-08-02,working_day,123.0,610217.0,127.1,604392.0,7.7041,3.75,159.7,7.25,9.55,9.95,10.99
2018-08-03,working_day,124.9,724.0,124.9,1177449.0,7.7041,3.75,159.7,7.25,9.55,9.95,10.99
2018-08-04,holiday,124.9,724.0,124.9,1177449.0,7.7041,3.75,159.7,7.25,9.55,9.95,10.99
2018-08-05,holiday,124.9,724.0,124.9,1177449.0,7.7041,3.75,159.85,7.25,9.55,9.95,10.99
2018-08-06,working_day,123.5,5405.0,124.9,1177449.0,7.7041,3.75,159.85,7.25,9.55,9.95,10.99
2018-08-07,working_day,123.5,294494.0,124.9,1177449.0,7.7041,3.75,159.85,7.25,9.55,9.95,10.99
2018-08-08,working_day,123.5,111514.0,124.9,1177449.0,7.7041,3.75,159.85,7.25,9.55,9.95,10.99
2018-08-09,working_day,124.0,493779.0,124.9,1177449.0,7.7041,3.75,159.85,7.25,9.55,9.95,10.99
2018-08-10,working_day,124.0,11636.0,124.0,916828.0,7.7041,3.75,159.85,7.25,9.55,9.95,10.99
2018-08-11,holiday,124.0,11636.0,124.0,916828.0,7.7041,3.75,159.85,7.25,9.55,9.95,10.99
2018-08-12,holiday,124.0,11636.0,124.0,916828.0,7.7041,3.75,160.35,7.25,9.55,9.95,10.99
2018-08-13,working_day,125.2,2708.0,124.0,916828.0,7.7041,3.75,160.35,7.25,9.55,9.95,10.99
2018-08-14,working_day,124.0,490273.0,124.0,916828.0,7.7041,3.75,160.35,7.25,9.55,9.95,10.99
2018-08-15,working_day,123.5,95105.0,124.0,916828.0,7.7041,3.75,160.35,7.25,9.55,9.95,10.99
2018-08-16,working_day,123.2,11572.0,124.0,916828.0,7.7041,3.75,160.35,7.25,9.55,9.95,10.99
2018-08-17,working_day,123.1,10851.0,123.1,610509.0,7.7041,3.75,160.35,7.25,9.55,9.95,10.99
2018-08-18,holiday,123.1,10851.0,123.1,610509.0,7.7041,3.75,160.35,7.25,9.55,9.95,10.99
2018-08-19,holiday,123.1,10851.0,123.1,610509.0,7.7041,3.75,160.9,7.25,9.55,9.95,10.99
2018-08-20,working_day,122.1,175240.0,123.1,610509.0,7.7041,3.75,160.9,7.25,9.55,9.95,10.99
2018-08-21,working_day,121.9,26663.0,123.1,610509.0,7.7041,3.75,160.9,7.25,9.55,9.95,10.99
2018-08-22,holiday,121.9,26663.0,123.1,610509.0,7.7041,3.75,160.9,7.25,9.55,9.95,10.99
2018-08-23,working_day,121.0,519596.0,123.1,610509.0,7.7041,3.75,160.9,7.25,9.55,9.95,10.99
2018-08-24,working_day,121.0,34297.0,121.0,755796.0,7.7041,3.75,160.9,7.25,9.55,9.95,10.99
2018-08-25,holiday,121.0,34297.0,121.0,755796.0,7.7041,3.75,160.9,7.25,9.55,9.95,10.99
2018-08-26,holiday,121.0,34297.0,121.0,755796.0,7.7041,3.75,161.4,7.25,9.55,9.95,10.99
2018-08-27,working_day,121.9,153432.0,121.0,755796.0,7.7041,3.75,161.4,7.25,9.55,9.95,10.99
2018-08-28,working_day,121.0,84885.0,121.0,755796.0,7.7041,3.75,161.4,7.25,9.55,9.95,10.99
2018-08-29,working_day,123.0,410919.0,121.0,755796.0,7.7041,3.75,161.4,7.25,9.55,9.95,10.99
2018-08-30,working_day,124.1,39189.0,121.0,755796.0,7.7041,3.75,161.4,7.25,9.55,9.95,10.99
2018-08-31,working_day,125.0,1075914.0,125.0,1764339.0,7.7041,3.75,161.4,7.25,9.55,9.95,10.99
2018-09-01,holiday,125.0,1075914.0,125.0,1764339.0,7.7041,3.75,161.4,7.25,9.55,9.95,10.99
2018-09-02,holiday,125.0,1075914.0,125.0,1764339.0,7.7041,3.75,161.95,7.25,9.55,9.95,10.99
2018-09-03,working_day,124.0,56092.0,125.0,1764339.0,7.7041,3.75,161.95,7.25,9.55,9.95,10.99
2018-09-04,working_day,123.5,3074.0,125.0,1764339.0,7.7041,3.75,161.95,7.25,9.55,9.95,10.99
2018-09-05,working_day,123.7,305939.0,125.0,1764339.0,7.7041,3.75,161.95,7.25,9.55,9.95,10.99
2018-09-06,working_day,123.7,2564.0,125.0,1764339.0,7.7041,3.75,161.95,7.25,9.55,9.95,10.99
2018-09-07,working_day,123.9,5173.0,123.9,372842.0,7.7041,3.75,161.95,7.25,9.55,9.95,10.99
2018-09-08,holiday,123.9,5173.0,123.9,372842.0,7.7041,3.75,161.95,7.25,9.55,9.95,10.99
2018-09-09,holiday,123.9,5173.0,123.9,372842.0,7.7041,3.75,163.6,7.25,9.55,9.95,10.99
2018-09-10,working_day,123.0,4846.0,123.9,372842.0,7.7041,3.75,163.6,7.25,9.55,9.95,10.99
2018-09-11,working_day,123.0,219188.0,123.9,372842.0,7.7041,3.75,163.6,7.25,9.55,9.95,10.99
2018-09-12,working_day,122.0,33263.0,123.9,372842.0,7.7041,3.75,163.6,7.25,9.55,9.95,10.99
2018-09-13,working_day,121.0,5991.0,123.9,372842.0,7.7041,3.75,163.6,7.25,9.55,9.95,10.99
2018-09-14,working_day,119.8,630139.0,119.8,893427.0,7.7041,3.75,163.6,7.25,9.55,9.95,10.99
2018-09-15,holiday,119.8,630139.0,119.8,893427.0,7.7041,3.75,163.6,7.25,9.55,9.95,10.99
2018-09-16,holiday,119.8,630139.0,119.8,893427.0,7.7041,3.75,168.6,7.25,9.55,9.95,10.99
2018-09-17,working_day,119.5,8878.0,119.8,893427.0,7.7041,3.75,168.6,7.25,9.55,9.95,10.99
2018-09-18,working_day,116.5,178532.0,119.8,893427.0,7.7041,3.75,168.6,7.25,9.55,9.95,10.99
2018-09-19,working_day,116.4,614768.0,119.8,893427.0,7.7041,3.75,168.6,7.25,9.55,9.95,10.99
2018-09-20,working_day,115.3,17433.0,119.8,893427.0,7.7041,3.75,168.6,7.25,9.55,9.95,10.99
2018-09-21,working_day,114.1,1684990.0,114.1,2504601.0,7.7041,3.75,168.6,7.25,9.55,9.95,10.99
2018-09-22,holiday,114.1,1684990.0,114.1,2504601.0,7.7041,3.75,168.6,7.25,9.55,9.95,10.99
2018-09-23,holiday,114.1,1684990.0,114.1,2504601.0,7.7041,3.75,169.0,7.25,9.55,9.95,10.99
2018-09-24,holiday,114.1,1684990.0,114.1,2504601.0,7.7041,3.75,169.0,7.25,9.55,9.95,10.99
2018-09-25,working_day,114.0,119942.0,114.1,2504601.0,7.7041,3.75,169.0,7.25,9.55,9.95,10.99
2018-09-26,working_day,114.0,552271.0,114.1,2504601.0,7.7041,3.75,169.0,7.25,9.55,9.95,10.99
2018-09-27,working_day,113.1,67432.0,114.1,2504601.0,7.7041,3.75,169.0,7.25,9.55,9.95,10.99
2018-09-28,working_day,113.0,30971.0,113.0,770616.0,7.7041,3.75,169.0,7.25,9.55,9.95,10.99
2018-09-29,holiday,113.0,30971.0,113.0,770616.0,7.7041,3.75,169.0,7.25,9.55,9.95,10.99
2018-09-30,holiday,113.0,30971.0,113.0,770616.0,7.7041,3.75,170.2,7.25,9.55,9.95,10.99
2018-10-01,working_day,112.5,3642.0,113.0,770616.0,7.7041,3.75,170.2,7.25,9.55,9.95,10.99
2018-10-02,working_day,112.0,1405526.0,113.0,770616.0,7.7041,3.75,170.2,7.25,9.55,9.95,10.99
2018-10-03,working_day,111.5,81946.0,113.0,770616.0,7.7041,3.75,170.2,7.25,9.55,9.95,10.99
2018-10-04,working_day,112.5,160246.0,113.0,770616.0,7.7041,3.75,170.2,7.25,9.55,9.95,10.99
2018-10-05,working_day,113.5,10699.0,113.5,1662059.0,7.7041,3.75,170.2,7.25,9.55,9.95,10.99
2018-10-06,holiday,113.5,10699.0,113.5,1662059.0,7.7041,3.75,170.2,7.25,9.55,9.95,10.99
2018-10-07,holiday,113.5,10699.0,113.5,1662059.0,7.7041,3.75,169.5,7.25,9.55,9.95,10.99
2018-10-08,working_day,114.0,52219.0,113.5,1662059.0,7.7041,3.75,169.5,7.25,9.55,9.95,10.99
2018-10-09,working_day,113.0,204695.0,113.5,1662059.0,7.7041,3.75,169.5,7.25,9.55,9.95,10.99
2018-10-10,working_day,112.6,7291.0,113.5,1662059.0,7.7041,3.75,169.5,7.25,9.55,9.95,10.99
2018-10-11,working_day,112.5,26117.0,113.5,1662059.0,7.7041,3.75,169.5,7.25,9.55,9.95,10.99
2018-10-12,working_day,111.6,25387.0,111.6,315709.0,7.7041,3.75,169.5,7.25,9.55,9.95,10.99
2018-10-13,holiday,111.6,25387.0,111.6,315709.0,7.7041,3.75,169.5,7.25,9.55,9.95,10.99
2018-10-14,holiday,111.6,25387.0,111.6,315709.0,7.7041,3.75,171.6,7.25,9.55,9.95,10.99
2018-10-15,working_day,110.1,39530.0,111.6,315709.0,7.7041,3.75,171.6,7.25,9.55,9.95,10.99
2018-10-16,working_day,110.0,46748.0,111.6,315709.0,7.7041,3.75,171.6,7.25,9.55,9.95,10.99
2018-10-17,working_day,110.0,914342.0,111.6,315709.0,7.7041,3.75,171.6,7.25,9.55,9.95,10.99
2018-10-18,working_day,110.7,2553.0,111.6,315709.0,7.7041,3.75,171.6,7.25,9.55,9.95,10.99
2018-10-19,working_day,108.5,43960.0,108.5,1047133.0,7.7041,3.75,171.6,7.25,9.55,9.95,10.99
2018-10-20,holiday,108.5,43960.0,108.5,1047133.0,7.7041,3.75,171.6,7.25,9.55,9.95,10.99
2018-10-21,holiday,108.5,43960.0,108.5,1047133.0,7.7041,3.75,172.6,7.25,9.55,9.95,10.99
2018-10-22,working_day,108.9,3027.0,108.5,1047133.0,7.7041,3.75,172.6,7.25,9.55,9.95,10.99
2018-10-23,working_day,108.5,12331.0,108.5,1047133.0,7.7041,3.75,172.6,7.25,9.55,9.95,10.99
2018-10-24,holiday,108.5,12331.0,108.5,1047133.0,7.7041,3.75,172.6,7.25,9.55,9.95,10.99
2018-10-25,working_day,107.8,144137.0,108.5,1047133.0,7.7041,3.75,172.6,7.25,9.55,9.95,10.99
2018-10-26,working_day,110.3,4734749.0,110.3,4894244.0,7.7041,3.75,172.6,7.25,9.55,9.95,10.99
2018-10-27,holiday,110.3,4734749.0,110.3,4894244.0,7.7041,3.75,172.6,7.25,9.55,9.95,10.99
2018-10-28,holiday,110.3,4734749.0,110.3,4894244.0,7.7041,3.75,174.1,7.25,9.55,9.95,10.99
2018-10-29,working_day,114.0,148364.0,110.3,4894244.0,7.7041,3.75,174.1,7.25,9.55,9.95,10.99
2018-10-30,working_day,114.0,624882.0,110.3,4894244.0,7.7041,3.75,174.1,7.25,9.55,9.95,10.99
2018-10-31,working_day,117.9,1697456.0,110.3,4894244.0,7.7041,3.75,174.1,7.25,9.55,9.95,10.99
2018-11-01,working_day,121.8,292022.0,110.3,4894244.0,7.7041,3.75,174.1,8.0,9.55,9.95,10.99
2018-11-02,working_day,123.9,2047930.0,123.9,4810654.0,7.7041,3.75,174.1,8.0,9.55,9.95,10.99
2018-11-03,holiday,123.9,2047930.0,123.9,4810654.0,7.7041,3.75,174.1,8.0,9.55,9.95,10.99
2018-11-04,holiday,123.9,2047930.0,123.9,4810654.0,7.7041,3.75,174.9,8.0,9.55,9.95,10.99
2018-11-05,working_day,124.4,44561.0,123.9,4810654.0,7.7041,3.75,174.9,8.0,9.55,9.95,10.99
2018-11-06,holiday,124.4,44561.0,123.9,4810654.0,7.7041,3.75,174.9,8.0,9.55,9.95,10.99
2018-11-07,working_day,118.1,108113.0,123.9,4810654.0,7.7041,3.75,174.9,8.0,9.55,9.95,10.99
2018-11-08,working_day,115.9,109099.0,123.9,4810654.0,7.7041,3.75,174.9,8.0,9.55,9.95,10.99
2018-11-09,working_day,115.7,98229.0,115.7,360002.0,7.7041,3.75,174.9,8.0,9.55,9.95,10.99
2018-11-10,holiday,115.7,98229.0,115.7,360002.0,7.7041,3.75,174.9,8.0,9.55,9.95,10.99
2018-11-11,holiday,115.7,98229.0,115.7,360002.0,7.7041,3.75,176.5,8.0,9.55,9.95,10.99
2018-11-12,working_day,115.0,98036.0,115.7,360002.0,7.7041,3.75,176.5,8.0,9.55,9.95,10.99
2018-11-13,working_day,115.0,318588.0,115.7,360002.0,7.7041,3.75,176.5,8.0,9.55,9.95,10.99
2018-11-14,working_day,113.7,39630.0,115.7,360002.0,7.7041,3.75,176.5,8.0,9.55,9.95,10.99
2018-11-15,working_day,114.0,88233.0,115.7,360002.0,7.7041,3.75,176.5,8.0,9.55,9.95,10.99
2018-11-16,working_day,114.1,105959.0,114.1,650446.0,7.7041,3.75,176.5,8.0,9.55,9.95,10.99
2018-11-17,holiday,114.1,105959.0,114.1,650446.0,7.7041,3.75,176.5,8.0,9.55,9.95,10.99
2018-11-18,holiday,114.1,105959.0,114.1,650446.0,7.7041,3.75,179.4,8.0,9.55,9.95,10.99
2018-11-19,working_day,113.0,1090150.0,114.1,650446.0,7.7041,3.75,179.4,8.0,9.55,9.95,10.99
2018-11-20,holiday,113.0,1090150.0,114.1,650446.0,7.7041,3.75,179.4,8.0,9.55,9.95,10.99
2018-11-21,working_day,112.8,610618.0,114.1,650446.0,7.7041,3.75,179.4,8.0,9.55,9.95,10.99
2018-11-22,holiday,112.8,610618.0,114.1,650446.0,7.7041,3.75,179.4,8.0,9.55,9.95,10.99
2018-11-23,working_day,112.5,97758.0,112.5,1798526.0,7.7041,3.75,179.4,8.0,9.55,9.95,10.99
2018-11-24,holiday,112.5,97758.0,112.5,1798526.0,7.7041,3.75,179.4,8.0,9.55,9.95,10.99
2018-11-25,holiday,112.5,97758.0,112.5,1798526.0,7.7041,3.75,178.5,8.0,9.55,9.95,10.99
2018-11-26,working_day,113.0,218021.0,112.5,1798526.0,7.7041,3.75,178.5,8.0,9.55,9.95,10.99
2018-11-27,working_day,115.2,760652.0,112.5,1798526.0,7.7041,3.75,178.5,8.0,9.55,9.95,10.99
2018-11-28,working_day,115.9,11515.0,112.5,1798526.0,7.7041,3.75,178.5,8.0,9.55,9.95,10.99
2018-11-29,working_day,116.6,5750.0,112.5,1798526.0,7.7041,3.75,178.5,8.0,9.55,9.95,10.99
2018-11-30,working_day,117.6,1768588.0,117.6,2764526.0,7.7041,3.75,178.5,8.0,9.55,9.95,10.99
2018-12-01,holiday,117.6,1768588.0,117.6,2764526.0,7.7041,3.75,178.5,8.0,9.55,9.95,10.99
2018-12-02,holiday,117.6,1768588.0,117.6,2764526.0,7.7041,3.75,178.4,8.0,9.55,9.95,10.99
2018-12-03,working_day,119.3,91450.0,117.6,2764526.0,7.7041,3.75,178.4,8.0,9.55,9.95,10.99
2018-12-04,working_day,117.5,11940.0,117.6,2764526.0,7.7041,3.75,178.4,8.0,9.55,9.95,10.99
2018-12-05,working_day,119.5,12697.0,117.6,2764526.0,7.7041,3.75,178.4,8.0,9.55,9.95,10.99
2018-12-06,working_day,118.8,7383.0,117.6,2764526.0,7.7041,3.75,178.4,8.0,9.55,9.95,10.99
2018-12-07,working_day,118.8,81437.0,118.8,204907.0,7.7041,3.75,178.4,8.0,9.55,9.95,10.99
2018-12-08,holiday,118.8,81437.0,118.8,204907.0,7.7041,3.75,178.4,8.0,9.55,9.95,10.99
2018-12-09,holiday,118.8,81437.0,118.8,204907.0,7.7041,3.75,179.6,8.0,9.55,9.95,10.99
2018-12-10,working_day,117.8,128920.0,118.8,204907.0,7.7041,3.75,179.6,8.0,9.55,9.95,10.99
2018-12-11,working_day,116.0,1450016.0,118.8,204907.0,7.7041,3.75,179.6,8.0,9.55,9.95,10.99
2018-12-12,working_day,116.1,52602.0,118.8,204907.0,7.7041,3.75,179.6,8.0,9.55,9.95,10.99
2018-12-13,working_day,116.0,4298610.0,118.8,204907.0,7.7041,3.75,179.6,8.0,9.55,9.95,10.99
2018-12-14,working_day,116.0,21998.0,116.0,5952146.0,7.7041,3.75,179.6,8.0,9.55,9.95,10.99
2018-12-15,holiday,116.0,21998.0,116.0,5952146.0,7.7041,3.75,179.6,8.0,9.55,9.95,10.99
2018-12-16,holiday,116.0,21998.0,116.0,5952146.0,7.7041,3.75,181.0,8.0,9.55,9.95,10.99
2018-12-17,working_day,116.0,36296.0,116.0,5952146.0,7.7041,3.75,181.0,8.0,9.55,9.95,10.99
2018-12-18,working_day,115.9,40950.0,116.0,5952146.0,7.7041,3.75,181.0,8.0,9.55,9.95,10.99
2018-12-19,working_day,115.0,908817.0,116.0,5952146.0,7.7041,3.75,181.0,8.0,9.55,9.95,10.99
2018-12-20,working_day,116.0,2115.0,116.0,5952146.0,7.7041,3.75,181.0,8.0,9.55,9.95,10.99
2018-12-21,working_day,115.5,26481.0,115.5,1014659.0,7.7041,3.75,181.0,8.0,9.55,9.95,10.99
2018-12-22,holiday,115.5,26481.0,115.5,1014659.0,7.7041,3.75,181.0,8.0,9.55,9.95,10.99
2018-12-23,holiday,115.5,26481.0,115.5,1014659.0,7.7041,3.75,182.7,8.0,9.55,9.95,10.99
2018-12-24,working_day,114.9,6290.0,115.5,1014659.0,7.7041,3.75,182.7,8.0,9.55,9.95,10.99
2018-12-25,holiday,114.9,6290.0,115.5,1014659.0,7.7041,3.75,182.7,8.0,9.55,9.95,10.99
2018-12-26,working_day,115.0,11912.0,115.5,1014659.0,7.7041,3.75,182.7,8.0,9.55,9.95,10.99
2018-12-27,working_day,115.1,92026.0,115.5,1014659.0,7.7041,3.75,182.7,8.0,9.55,9.95,10.99
2018-12-28,working_day,115.0,372789.0,115.0,483017.0,7.7041,3.75,182.7,8.0,9.55,9.95,10.99
2018-12-29,holiday,115.0,372789.0,115.0,483017.0,7.7041,3.75,182.7,8.0,9.55,9.95,10.99
2018-12-30,holiday,115.0,372789.0,115.0,483017.0,7.7041,3.75,182.5,8.0,9.55,9.95,10.99
2018-12-31,working_day,115.0,917997.0,115.0,1985075.0,2.135,-5.57,182.5,8.0,9.55,9.95,10.99
2019-01-01,holiday,115.0,917997.0,115.0,1985075.0,2.135,-5.57,182.5,8.0,9.55,9.95,10.99
2019-01-02,working_day,115.5,4889.0,115.0,1985075.0,2.135,-5.57,182.5,8.0,9.55,9.95,10.99
2019-01-03,working_day,115.0,65499.0,115.0,1985075.0,2.135,-5.57,182.5,8.0,9.55,9.95,10.99
2019-01-04,working_day,115.0,43066.0,115.0,1985075.0,2.135,-5.57,182.5,8.0,9.55,9.95,10.99
2019-01-05,holiday,115.0,43066.0,115.0,1985075.0,2.135,-5.57,182.5,8.0,9.55,9.95,10.99
2019-01-06,holiday,115.0,43066.0,115.0,1985075.0,2.135,-5.57,181.8,8.0,9.55,9.95,10.99
2019-01-07,working_day,115.0,6363.0,115.0,1985075.0,2.135,-5.57,181.8,8.0,9.55,9.95,10.99
2019-01-08,working_day,114.0,160256.0,115.0,1985075.0,2.135,-5.57,181.8,8.0,9.55,9.95,10.99
2019-01-09,working_day,113.2,747424.0,115.0,1985075.0,2.135,-5.57,181.8,8.0,9.55,9.95,10.99
2019-01-10,working_day,114.0,27143.0,115.0,1985075.0,2.135,-5.57,181.8,8.0,9.55,9.95,10.99
2019-01-11,working_day,114.0,3141207.0,114.0,4082393.0,2.135,-5.57,181.8,8.0,9.55,9.94,10.85
2019-01-12,holiday,114.0,3141207.0,114.0,4082393.0,2.135,-5.57,181.8,8.0,9.55,9.94,10.85
2019-01-13,holiday,114.0,3141207.0,114.0,4082393.0,2.135,-5.57,181.4,8.0,9.55,9.94,10.85
2019-01-14,working_day,114.2,1384270.0,114.0,4082393.0,2.135,-5.57,181.4,8.0,9.55,9.94,10.85
2019-01-15,holiday,114.2,1384270.0,114.0,4082393.0,2.135,-5.57,181.4,8.0,9.55,9.94,10.85
2019-01-16,working_day,115.0,153326.0,114.0,4082393.0,2.135,-5.57,181.4,8.0,9.55,9.94,10.85
2019-01-17,working_day,114.8,12304.0,114.0,4082393.0,2.135,-5.57,181.4,8.0,9.55,9.94,10.85
2019-01-18,working_day,114.5,206254.0,114.5,1756154.0,2.135,-5.57,181.4,8.0,9.55,9.87,10.75
2019-01-19,holiday,114.5,206254.0,114.5,1756154.0,2.135,-5.57,181.4,8.0,9.55,9.87,10.75
2019-01-20,holiday,114.5,206254.0,114.5,1756154.0,2.135,-5.57,181.5,8.0,9.55,9.87,10.75
2019-01-21,working_day,114.0,573348.0,114.5,1756154.0,2.135,-5.57,181.5,8.0,9.55,9.87,10.75
2019-01-22,working_day,113.8,1668.0,114.5,1756154.0,2.135,-5.57,181.5,8.0,9.55,9.87,10.75
2019-01-23,working_day,113.1,228603.0,114.5,1756154.0,2.135,-5.57,181.5,8.0,9.55,9.87,10.75
2019-01-24,working_day,113.0,10979.0,114.5,1756154.0,2.135,-5.57,181.5,8.0,9.55,9.87,10.75
2019-01-25,working_day,113.5,41212.0,113.5,855810.0,2.135,-5.57,181.5,8.0,9.55,9.87,10.7
2019-01-26,holiday,113.5,41212.0,113.5,855810.0,2.135,-5.57,181.5,8.0,9.55,9.87,10.7
2019-01-27,holiday,113.5,41212.0,113.5,855810.0,2.135,-5.57,176.4,8.0,9.55,9.87,10.7
2019-01-28,working_day,114.1,36309.0,113.5,855810.0,2.135,-5.57,176.4,8.0,9.55,9.87,10.7
2019-01-29,working_day,114.2,35831.0,113.5,855810.0,2.135,-5.57,176.4,8.0,9.55,9.87,10.7
2019-01-30,working_day,114.0,125947.0,113.5,855810.0,2.135,-5.57,176.4,8.0,9.55,9.87,10.7
2019-01-31,working_day,114.0,208734.0,113.5,855810.0,2.135,-5.57,176.4,8.0,9.55,9.87,10.7
2019-02-01,working_day,114.0,1819120.0,114.0,2225941.0,2.135,-5.57,176.4,8.0,9.55,9.87,10.69
2019-02-02,holiday,114.0,1819120.0,114.0,2225941.0,2.135,-5.57,176.4,8.0,9.55,9.87,10.69
2019-02-03,holiday,114.0,1819120.0,114.0,2225941.0,2.135,-5.57,177.5,8.0,9.55,9.87,10.69
2019-02-04,holiday,114.0,1819120.0,114.0,2225941.0,2.135,-5.57,177.5,8.0,9.55,9.87,10.69
2019-02-05,working_day,114.0,56620.0,114.0,2225941.0,2.135,-5.57,177.5,8.0,9.55,9.87,10.69
2019-02-06,working_day,112.3,79254.0,114.0,2225941.0,2.135,-5.57,177.5,8.0,9.55,9.87,10.69
2019-02-07,working_day,111.8,65264.0,114.0,2225941.0,2.135,-5.57,177.5,8.0,9.55,9.87,10.69
2019-02-08,working_day,111.4,118202.0,111.4,319340.0,2.135,-5.57,177.5,8.0,9.55,9.87,10.69
2019-02-09,holiday,111.4,118202.0,111.4,319340.0,2.135,-5.57,177.5,8.0,9.55,9.87,10.69
2019-02-10,holiday,111.4,118202.0,111.4,319340.0,2.135,-5.57,178.5,8.0,9.55,9.87,10.69
2019-02-11,working_day,111.4,215670.0,111.4,319340.0,2.135,-5.57,178.5,8.0,9.55,9.87,10.69
2019-02-12,working_day,111.1,12579.0,111.4,319340.0,2.135,-5.57,178.5,8.0,9.55,9.87,10.69
